instruction,intent,OOD
How does the process of salinization affect agricultural land?,geography,Yes
What are the geographical implications of permafrost thaw?,geography,Yes
How does the distribution of groundwater influence human activity?,geography,Yes
What is the geological origin of diamonds?,geography,Yes
How does the concept of a 'rain shadow' explain desert formation?,geography,Yes
What are the geographical factors influencing biodiversity hotspots?,geography,Yes
How does the Earth's albedo affect global temperatures?,geography,Yes
What is the role of volcanoes in nutrient cycling?,geography,Yes
How do different types of land cover affect surface runoff?,geography,Yes
What is the geological difference between a crater and a caldera?,geography,Yes
How does the movement of the Earth's crust contribute to seismic activity?,geography,Yes
What is the difference between an earthquake's focus and its epicenter?,geography,Yes
What are the geographical characteristics of a geosyncline?,geography,Yes
How do mid-ocean ridges contribute to ocean floor spreading?,geography,Yes
What is the process of isostatic adjustment in landmasses?,geography,Yes
How do tidal bores form in certain river estuaries?,geography,Yes
What are the geographical consequences of a supervolcano eruption?,geography,Yes
How do deep ocean currents contribute to global heat distribution?,geography,Yes
Where is the Great Wall of China located?,geography,Yes
What are the geographical characteristics of the Arabian Peninsula?,geography,Yes
Which desert is known as the 'Empty Quarter'?,geography,Yes
What is the significance of the Strait of Gibraltar?,geography,Yes
"Where is Lake Baikal, the deepest lake in the world?",geography,Yes
What are the geographical features of the Ganges River basin?,geography,Yes
Which mountain range contains the highest peaks in Africa?,geography,Yes
What is the geographical layout of the Scandinavian Peninsula?,geography,Yes
Where are the Scottish Highlands located?,geography,Yes
What are the geographical boundaries of the Gobi Desert?,geography,Yes
"Which famous landform is located in Arizona, USA?",geography,Yes
What is the geographical importance of the Bosporus Strait?,geography,Yes
Where is the Serengeti Plain and what are its features?,geography,Yes
What is the geographical structure of the Indonesian archipelago?,geography,Yes
Which major river flows through Egypt?,geography,Yes
What are the geographical characteristics of the Deccan Plateau?,geography,Yes
Where are the Canadian Rockies located?,geography,Yes
What is the geographical significance of the English Channel?,geography,Yes
Which sea lies between the Korean Peninsula and Japan?,geography,Yes
What are the key geographical features of the Mississippi River Delta?,geography,Yes
Where is the Carpathian Mountain range?,geography,Yes
What is the geographical extent of the Great Plains in North America?,geography,Yes
Which island nation is located off the coast of East Africa?,geography,Yes
What is the geographical importance of the Arctic ice cap?,geography,Yes
Where are the Ural Mountains and what is their significance?,geography,Yes
What are the geographical characteristics of the Malay Peninsula?,geography,Yes
Which desert is located in southern Africa?,geography,Yes
What is the geographical role of the Suez Canal?,geography,Yes
Where is the Victoria Falls located?,geography,Yes
What are the geographical features of the Tibetan Plateau?,geography,Yes
Which famous active volcano is located in Italy?,geography,Yes
What is the geographical structure of the Philippines?,geography,Yes
Where are the Atlas Mountains situated?,geography,Yes
What are the geographical characteristics of the Siberian taiga?,geography,Yes
Which river forms a natural border between Laos and Thailand?,geography,Yes
What is the geographical significance of the Dead Sea?,geography,Yes
Where are the Everglades located?,geography,Yes
What are the geographical features of the Indo-Gangetic Plain?,geography,Yes
Which famous lake is shared by Peru and Bolivia?,geography,Yes
What is the geographical layout of the Kamchatka Peninsula?,geography,Yes
Where are the Drakensberg Mountains?,geography,Yes
What is the geographical importance of the Bering Strait?,geography,Yes
Which sea is located north of Siberia?,geography,Yes
What are the key geographical features of the Amazon River system?,geography,Yes
Where is the Great Dividing Range in Australia?,geography,Yes
What is the geographical significance of the Strait of Hormuz?,geography,Yes
Which sea is known for its high salinity and lack of marine life?,geography,Yes
What are the geographical characteristics of the Pampas region in Argentina?,geography,Yes
Where is the Okavango Delta located?,geography,Yes
What is the geographical importance of the Strait of Magellan?,geography,Yes
Which famous desert is located in Patagonia?,geography,Yes
What are the geographical features of the Mekong River?,geography,Yes
Where is the Caucasus Mountain range?,geography,Yes
What is the geographical extent of the Sahel region?,geography,Yes
Which large bay is located east of India?,geography,Yes
What are the geographical characteristics of the Great Basin Desert?,geography,Yes
Where is the Barents Sea?,geography,Yes
What is the geographical significance of the Mariana Trench?,geography,Yes
Which famous plateau is found in central India?,geography,Yes
What are the geographical features of the Horn of Africa?,geography,Yes
Where is the Tasman Sea located?,geography,Yes
What is the geographical importance of the Gibraltar Rock?,geography,Yes
Which island is the largest in the Mediterranean Sea?,geography,Yes
What are the geographical characteristics of the Arabian Desert?,geography,Yes
Where are the Appenine Mountains?,geography,Yes
What is the geographical extent of the Antarctic ice sheet?,geography,Yes
Which river flows through multiple countries in Southeast Asia?,geography,Yes
What is the geographical significance of the Yellow Sea?,geography,Yes
Where are the Patagonian Steppes?,geography,Yes
What are the key geographical features of the Nile River Valley?,geography,Yes
"Which famous volcano overlooks Naples, Italy?",geography,Yes
What is the geographical structure of the Japanese archipelago?,geography,Yes
Where is the Aconcagua mountain?,geography,Yes
What are the geographical characteristics of the Namib Desert?,geography,Yes
Which river creates the Grand Canyon?,geography,Yes
What is the geographical importance of the Danish Straits?,geography,Yes
Where is the Yucatan Peninsula located?,geography,Yes
What are the geographical features of the Central American isthmus?,geography,Yes
Which sea borders the eastern coast of Australia?,geography,Yes
What is the geographical significance of the Baffin Bay?,geography,Yes
Where are the Hindu Kush mountains?,geography,Yes
What are the geographical characteristics of the Congo River Basin?,geography,Yes
